,name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
18231,JOSCELYN ROBERSON,w,USA,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",VT1,1.0,5.2,9.0,,14.2
18232,JOSCELYN ROBERSON,w,USA,2023-03-17,enbw dtb pokal team challenge 2023,final,"stuttgart, germany",VT2,1.0,5.0,8.933,,13.933
18233,JOSCELYN ROBERSON,w,USA,2023-03-17,enbw dtb pokal team challenge 2023,qual,"stuttgart, germany",VT2,1.0,5.0,9.05,0.1,13.95
18234,JOSCELYN ROBERSON,w,USA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamfinal,"medellin, colombia",BB,,5.8,7.933,,13.733
18235,JOSCELYN ROBERSON,w,USA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",BB,,5.8,7.467,,13.267
18236,JOSCELYN ROBERSON,w,USA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamfinal,"medellin, colombia",FX,,6.1,7.967,,14.067
18237,JOSCELYN ROBERSON,w,USA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,6.1,8.0,,14.1
18238,JOSCELYN ROBERSON,w,USA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamfinal,"medellin, colombia",VT,,5.2,8.6,,13.8
18239,JOSCELYN ROBERSON,w,USA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",VT,,5.2,8.533,,13.733
18245,ELLA ROBINSON,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",BB,32.0,4.2,6.6,0.0,10.8
18246,ELLA ROBINSON,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",FX,33.0,4.3,7.3,0.0,11.6
18247,ELLA ROBINSON,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",UB,61.0,3.4,4.9,0.0,8.3
18248,ELLA ROBINSON,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT1,46.0,3.4,8.55,0.0,11.95
18249,ELLA ROBINSON,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",BB,18.0,3.9,7.75,0.0,11.65
18250,ELLA ROBINSON,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",FX,30.0,4.1,7.15,0.1,11.15
18251,ELLA ROBINSON,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",UB,29.0,3.2,7.55,0.0,10.75
18252,ELLA ROBINSON,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",VT1,31.0,3.4,8.75,0.1,12.05
18253,LUCY ROBINSON,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",BB,59.0,4.0,5.05,0.0,9.05
18254,LUCY ROBINSON,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",FX,57.0,3.8,6.4,0.0,10.2
18255,LUCY ROBINSON,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",UB,55.0,3.9,5.4,0.0,9.3
18256,LUCY ROBINSON,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT1,59.0,3.2,8.35,0.0,11.55
18271,ANELENA RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",BB,14.0,4.0,7.15,,11.15
18272,ANELENA RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",FX,22.0,4.2,7.15,,11.35
18273,ANELENA RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",UB,13.0,4.4,7.65,,12.05
18274,ANELENA RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",VT1,20.0,4.4,8.1,,12.5
18275,RACHEL RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",BB,8.0,4.5,6.9,,11.4
18276,RACHEL RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",BB,18.0,4.5,6.55,,11.05
18277,RACHEL RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",FX,18.0,4.4,6.65,0.3,10.75
18278,RACHEL RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",FX,18.0,4.4,7.2,,11.6
18279,RACHEL RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",UB,5.0,4.5,7.8,,12.3
18280,RACHEL RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",UB,15.0,4.3,7.65,,11.95
18281,RACHEL RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",VT1,17.0,4.2,7.85,0.3,11.75
18282,RACHEL RODRIGUEZ,w,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",VT1,17.0,4.2,8.5,,12.7
18283,ANELENA RODRIGUEZ,w,CRC,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",BB,,3.5,5.967,,9.467
18284,ANELENA RODRIGUEZ,w,CRC,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,4.2,7.533,,11.733
18285,ANELENA RODRIGUEZ,w,CRC,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",UB,,4.5,7.4,,11.9
18286,ANELENA RODRIGUEZ,w,CRC,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",VT,,4.4,7.9,,12.3
18287,ANELENA RODRIGUEZ,w,CRC,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",BB,44.0,4.0,5.166,,9.166
18288,ANELENA RODRIGUEZ,w,CRC,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",FX,40.0,4.2,6.633,,10.833
18289,ANELENA RODRIGUEZ,w,CRC,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",UB,24.0,4.4,7.133,,11.533
18290,ANELENA RODRIGUEZ,w,CRC,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT1,37.0,4.4,8.233,0.3,12.333
18291,RACHEL RODRIGUEZ,w,CRC,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",BB,,4.6,5.7,,10.3
18292,RACHEL RODRIGUEZ,w,CRC,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,4.3,6.6,,10.9
18293,RACHEL RODRIGUEZ,w,CRC,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",UB,,4.3,7.333,,11.633
18294,RACHEL RODRIGUEZ,w,CRC,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",VT,,3.2,7.767,0.3,10.667
18295,SARAI RODRIGUEZ GARCIA,w,CUB,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",BB,,4.0,5.467,,9.467
18296,SARAI RODRIGUEZ GARCIA,w,CUB,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,3.6,6.433,0.4,9.633
18297,SARAI RODRIGUEZ GARCIA,w,CUB,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",UB,,1.3,3.6,,4.9
18298,MARIE ROENBECK,w,NOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,146.0,4.7,5.833,,10.533
18299,MARIE ROENBECK,w,NOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,142.0,4.5,6.833,0.4,10.933
18300,MARIE ROENBECK,w,NOR,2023-04-27,2023 cairo world cup,final,"cairo, egypt",BB,6.0,4.9,7.2,,12.1
18301,MARIE ROENBECK,w,NOR,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",BB,7.0,5.0,7.266,,12.266
18302,MARIE ROENBECK,w,NOR,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",FX,14.0,4.8,7.3,0.1,12.0
18303,MARIE ROENBECK,w,NOR,2023-04-11,2023 senior european championships,qual,"antalya, turkey",BB,63.0,4.8,6.2,,11.0
18304,MARIE ROENBECK,w,NOR,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,97.0,4.5,6.8,0.2,11.1
18305,MARIE ROENBECK,w,NOR,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,76.0,3.8,8.7,,12.5
18306,MARIE ROENBECK,w,NOR,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",BB,23.0,4.9,5.8,0.0,10.7
18307,MARIE ROENBECK,w,NOR,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",FX,5.0,4.9,7.433,0.1,12.233
18308,MARIE ROENBECK,w,NOR,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",FX,8.0,4.8,7.266,0.0,12.066
18309,MARIE ROENBECK,w,NOR,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",UB,13.0,4.1,7.366,0.0,11.466
18349,KEIRA ROLSTON LARKING,w,NZL,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,102.0,4.6,6.466,0.1,10.966
18350,KEIRA ROLSTON LARKING,w,NZL,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,104.0,4.2,7.733,0.1,11.833
18351,KEIRA ROLSTON LARKING,w,NZL,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,117.0,4.2,6.633,,10.833
18352,KEIRA ROLSTON LARKING,w,NZL,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,135.0,3.4,8.333,,11.733
18353,KEIRA ROLSTON LARKING,w,NZL,2022-02-24,2022 cottbus world cup,qual,"cottbus, germany",BB,22.0,4.6,4.166,0.1,8.666
18354,KEIRA ROLSTON LARKING,w,NZL,2022-02-24,2022 cottbus world cup,qual,"cottbus, germany",FX,12.0,4.4,6.733,,11.133
18355,KEIRA ROLSTON LARKING,w,NZL,2022-02-24,2022 cottbus world cup,final,"cottbus, germany",VT1,7.0,3.6,8.9,,12.5
18356,KEIRA ROLSTON LARKING,w,NZL,2022-02-24,2022 cottbus world cup,qual,"cottbus, germany",VT1,7.0,3.6,8.866,,12.466
18357,KEIRA ROLSTON LARKING,w,NZL,2022-02-24,2022 cottbus world cup,final,"cottbus, germany",VT2,7.0,3.6,8.666,,12.266
18358,KEIRA ROLSTON LARKING,w,NZL,2022-02-24,2022 cottbus world cup,qual,"cottbus, germany",VT2,7.0,3.6,8.666,0.3,11.966
18359,KEIRA ROLSTON LARKING,w,NZL,2022-03-02,2022 doha world cup,qual,"doha, qatar",BB,13.0,4.8,5.266,,10.066
18360,KEIRA ROLSTON LARKING,w,NZL,2022-03-02,2022 doha world cup,qual,"doha, qatar",FX,8.0,4.4,7.4,,11.8
18361,KEIRA ROLSTON LARKING,w,NZL,2022-03-02,2022 doha world cup,qual,"doha, qatar",VT1,9.0,3.6,8.733,,12.333
18362,KEIRA ROLSTON LARKING,w,NZL,2022-03-02,2022 doha world cup,qual,"doha, qatar",VT2,9.0,2.0,8.4,,10.4
18368,CAITLIN ROOSKRANTZ,w,RSA,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,86.0,4.9,6.4,,11.3
18369,CAITLIN ROOSKRANTZ,w,RSA,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,83.0,4.6,7.6,,12.2
18370,CAITLIN ROOSKRANTZ,w,RSA,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,41.0,5.3,7.8,,13.1
18371,CAITLIN ROOSKRANTZ,w,RSA,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,95.0,4.2,8.4,,12.6
18372,CAITLIN ROOSKRANTZ,w,RSA,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",BB,7.0,4.8,7.0,,11.8
18373,CAITLIN ROOSKRANTZ,w,RSA,2022-03-17,2022 cairo world cup,final,"cairo, egypt",BB,6.0,4.7,6.666,,11.366
18374,CAITLIN ROOSKRANTZ,w,RSA,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",FX,17.0,4.4,6.266,,10.666
18375,CAITLIN ROOSKRANTZ,w,RSA,2022-03-17,2022 cairo world cup,final,"cairo, egypt",UB,1.0,5.4,6.9,,12.3
18376,CAITLIN ROOSKRANTZ,w,RSA,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",UB,3.0,5.1,6.966,,12.066
18377,CAITLIN ROOSKRANTZ,w,RSA,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",BB,11.0,5.0,6.95,,11.95
18378,CAITLIN ROOSKRANTZ,w,RSA,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",FX,14.0,4.7,7.55,,12.25
18379,CAITLIN ROOSKRANTZ,w,RSA,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",UB,9.0,5.6,6.75,,12.35
18380,CAITLIN ROOSKRANTZ,w,RSA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,103.0,4.4,7.3,,11.7
18381,CAITLIN ROOSKRANTZ,w,RSA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,70.0,4.8,7.633,,12.433
18382,CAITLIN ROOSKRANTZ,w,RSA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",UB,46.0,5.6,7.3,,12.9
18383,CAITLIN ROOSKRANTZ,w,RSA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,78.0,4.2,8.866,,13.066
18384,CAITLIN ROOSKRANTZ,w,RSA,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",BB,16.0,4.8,6.05,,10.85
18385,CAITLIN ROOSKRANTZ,w,RSA,,birmingham 2022 commonwealth games,qual,"birmingham, england",BB,24.0,4.8,6.3,,11.1
18386,CAITLIN ROOSKRANTZ,w,RSA,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",FX,6.0,4.9,7.6,,12.5
18387,CAITLIN ROOSKRANTZ,w,RSA,,birmingham 2022 commonwealth games,qual,"birmingham, england",FX,12.0,4.9,7.7,0.1,12.5
18388,CAITLIN ROOSKRANTZ,w,RSA,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",UB,9.0,5.3,6.85,,12.15
18389,CAITLIN ROOSKRANTZ,w,RSA,,birmingham 2022 commonwealth games,final,"birmingham, england",UB,3.0,5.8,7.633,,13.433
18390,CAITLIN ROOSKRANTZ,w,RSA,,birmingham 2022 commonwealth games,qual,"birmingham, england",UB,7.0,5.8,7.55,,13.35
18391,CAITLIN ROOSKRANTZ,w,RSA,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",VT,9.0,4.2,8.65,,12.85
18393,ABIGAIL ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",BB,22.0,4.7,6.65,0.0,11.35
18394,ABIGAIL ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",FX,34.0,4.4,7.2,0.0,11.6
18395,ABIGAIL ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",UB,32.0,4.2,6.65,0.0,10.85
18396,ABIGAIL ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT1,33.0,4.2,8.55,0.1,12.65
18397,ABIGAIL ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT2,33.0,3.6,8.7,0.0,12.3
18398,ABIGAIL ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",BB,17.0,4.7,7.0,0.0,11.7
18399,ABIGAIL ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",FX,19.0,4.5,7.05,0.0,11.55
18400,ABIGAIL ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",UB,32.0,4.1,6.5,0.0,10.6
18401,ABIGAIL ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,final,"liverpool, england",VT1,7.0,4.2,8.75,0.0,12.95
18402,ABIGAIL ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",VT1,7.0,4.2,8.850000000000001,0.0,13.05
18403,ABIGAIL ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,final,"liverpool, england",VT2,7.0,3.8,8.75,0.0,12.55
18404,ABIGAIL ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",VT2,7.0,3.8,8.7,0.0,12.5
18405,EMILY ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",BB,25.0,4.5,6.7,0.0,11.2
18406,EMILY ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",FX,13.0,4.9,7.45,0.0,12.35
18407,EMILY ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",UB,23.0,4.4,7.0,0.0,11.4
18408,EMILY ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,final,"liverpool, england",VT1,2.0,4.6,8.7,0.0,13.3
18409,EMILY ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT1,13.0,4.6,8.75,0.3,13.05
18410,EMILY ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,final,"liverpool, england",VT2,2.0,3.8,8.85,0.0,12.65
18411,EMILY ROPER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT2,13.0,3.8,8.8,0.0,12.6
18412,EMILY ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,final,"liverpool, england",BB,8.0,4.6,7.25,0.0,11.85
18413,EMILY ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",BB,8.0,4.8,7.55,0.0,12.35
18414,EMILY ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",FX,9.0,4.9,7.5,0.1,12.3
18415,EMILY ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",UB,12.0,4.9,7.2,0.0,12.1
18416,EMILY ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,final,"liverpool, england",VT1,2.0,4.6,8.85,0.0,13.45
18417,EMILY ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",VT1,1.0,4.6,8.9,0.0,13.5
18418,EMILY ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,final,"liverpool, england",VT2,2.0,3.8,8.7,0.0,12.5
18419,EMILY ROPER,w,GBR,2023-03-23,2023 british gymnastics championships,qual,"liverpool, england",VT2,1.0,3.8,8.899999999999999,0.0,12.7
18426,KATELYN ROSEN,w,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",BB,,5.0,7.65,,12.65
18427,KATELYN ROSEN,w,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",BB,,4.8,7.6,,12.4
18428,KATELYN ROSEN,w,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",FX,,5.4,8.15,,13.55
18429,KATELYN ROSEN,w,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",FX,,4.7,6.9,,11.6
18430,KATELYN ROSEN,w,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",UB,,5.4,7.65,,13.05
18431,KATELYN ROSEN,w,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",UB,,5.4,7.35,,12.75
18432,KATELYN ROSEN,w,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",VT,,4.6,9.05,,13.65
18433,KATELYN ROSEN,w,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",VT,,4.6,8.9,0.1,13.4
18434,KATELYN ROSEN,w,USA,,2022 u.s. classic,aafinal,"west valley city, utah",BB,7.0,4.7,7.45,,12.15
18435,KATELYN ROSEN,w,USA,,2022 u.s. classic,aafinal,"west valley city, utah",FX,1.0,5.4,8.3,,13.7
18436,KATELYN ROSEN,w,USA,,2022 u.s. classic,aafinal,"west valley city, utah",UB,10.0,5.4,7.4,,12.8
18437,KATELYN ROSEN,w,USA,,2022 u.s. classic,aafinal,"west valley city, utah",VT,,4.6,9.25,,13.85
18438,KATELYN ROSEN,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",BB,16.0,4.7,7.6,,12.3
18439,KATELYN ROSEN,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",FX,6.0,5.2,7.8,,13.0
18440,KATELYN ROSEN,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",UB,20.0,4.8,6.8,,11.6
18441,KATELYN ROSEN,w,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",VT,,4.6,9.0,,13.6
18442,KATELYN ROSEN,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",BB,15.0,5.2,6.7,,11.9
18443,KATELYN ROSEN,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",FX,11.0,5.4,7.6,0.3,12.7
18444,KATELYN ROSEN,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",UB,16.0,5.4,7.15,,12.55
18445,KATELYN ROSEN,w,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",VT,,4.6,9.0,,13.6
18446,EMMA ROSS,w,AUS,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",BB,17.0,4.5,6.133,,10.633
18447,EMMA ROSS,w,AUS,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",FX,9.0,5.0,7.533,0.4,12.133
18448,EMMA ROSS,w,AUS,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",BB,13.0,4.6,7.533,0.0,12.133
18449,EMMA ROSS,w,AUS,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",FX,3.0,5.0,7.666,0.1,12.566
18450,EMMA ROSS,w,AUS,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",FX,2.0,4.9,7.9,0.1,12.7
18451,EMMA ROSS,w,AUS,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",UB,20.0,2.7,6.533,0.0,9.233
18452,PAOLA RUANO,w,ESA,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",BB,4.0,4.5,7.45,,11.95
18453,PAOLA RUANO,w,ESA,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",BB,16.0,4.5,6.7,0.1,11.1
18454,PAOLA RUANO,w,ESA,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",FX,10.0,3.8,7.6,,11.4
18455,PAOLA RUANO,w,ESA,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",FX,20.0,3.8,7.65,,11.45
18456,PAOLA RUANO,w,ESA,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",UB,14.0,3.5,7.5,,11.0
18457,PAOLA RUANO,w,ESA,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",UB,21.0,3.5,7.6,,11.1
18458,PAOLA RUANO,w,ESA,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",VT1,13.0,3.6,8.55,,12.15
18459,PAOLA RUANO,w,ESA,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",VT1,24.0,3.6,8.6,,12.2
18460,PAOLA RUANO,w,ESA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",BB,,4.5,6.967,,11.467
18461,PAOLA RUANO,w,ESA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,4.0,6.533,,10.533
18462,PAOLA RUANO,w,ESA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",UB,,2.9,5.7,,8.6
18463,PAOLA RUANO,w,ESA,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",VT,,3.2,8.167,,11.367
18505,THANTIDA SOPHIA RUECKER,w,THA,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",BB,36.0,4.9,3.4,,8.3
18506,THANTIDA SOPHIA RUECKER,w,THA,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",FX,33.0,4.7,5.8,0.1,10.4
18507,THANTIDA SOPHIA RUECKER,w,THA,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",UB,34.0,3.4,3.866,,7.266
18508,THANTIDA SOPHIA RUECKER,w,THA,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",VT1,19.0,4.4,7.133,0.1,11.433
18509,THANTIDA SOPHIA RUECKER,w,THA,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",VT2,19.0,3.2,8.366,,11.566
18510,EVE RUITER,w,NED,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,88.0,4.6,6.633,,11.233
18511,EVE RUITER,w,NED,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,102.0,5.0,7.2,0.3,11.9
18512,EVE RUITER,w,NED,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,57.0,4.2,8.8,,13.0
18513,CINTHIA RUIZ RODRIGUEZ,w,MEX,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,50.0,5.4,7.433,,12.833
18514,CINTHIA RUIZ RODRIGUEZ,w,MEX,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,123.0,4.6,7.6,0.1,12.1
18515,CINTHIA RUIZ RODRIGUEZ,w,MEX,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,24.0,4.6,7.6,0.1,12.1
